id,modo,categoria,nivel,tipo,quem,conteudo
RS-2-019,Casal,Resistência,2,Verdade,VOCÊ,O que é mais excitante — resistir ou ceder? Em que momento da resistência você mais sente isso?
RS-2-020,Casal,Resistência,2,Verdade,VOCÊ,Quanto tempo você acha que conseguiria ficar imóvel enquanto seu/sua parceiro/a deliberadamente te excita?
RS-2-021,Casal,Resistência,2,Verdade,VOCÊ,O que você acha que revela sobre você o momento em que finalmente cede?
RS-2-022,Casal,Resistência,2,Verdade,VOCÊ,Você já usou o autocontrole como forma de intensificar algo? Como funcionou?
RS-2-023,Casal,Resistência,2,Verdade,VOCÊ,Qual é a coisa que seu/sua parceiro/a poderia fazer que quebraria seu autocontrole em menos de 10 segundos?
RS-2-024,Casal,Resistência,2,Verdade,VOCÊ,O que você sente quando vê seu/sua parceiro/a perdendo o controle por sua causa?
RS-2-025,Casal,Resistência,2,Verdade,PARCEIRO/A,O que você faria nos próximos 30 segundos pra quebrar completamente o autocontrole do/a seu/sua parceiro/a?
RS-2-026,Casal,Resistência,2,Verdade,PARCEIRO/A,O que seu/sua parceiro/a mais dificilmente resiste que você usa quando quer ganhar vantagem?
RS-2-027,Casal,Resistência,2,Verdade,AMBOS,Cada um revela em quanto tempo o outro quebraria seu autocontrole — ao mesmo tempo.
RS-2-028,Casal,Resistência,2,Verdade,AMBOS,Cada um fala o que faria nos próximos 30 segundos pra fazer o outro perder o controle.
RS-2-029,Casal,Resistência,2,Verdade,AMBOS,Cada um revela o que sente quando finalmente cede depois de resistir.
RS-2-030,Casal,Resistência,2,Verdade,AMBOS,Cada um fala o ponto exato onde o autocontrole do outro quebra mais rápido.
RS-3-001,Casal,Resistência,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a estimula você do jeito mais eficiente que conhece — você resiste até não conseguir mais.
RS-3-002,Casal,Resistência,3,Desafio,VOCÊ,Não toque no/a seu/sua parceiro/a enquanto ele/ela faz sexo oral — até ele/ela decidir parar.
RS-3-003,Casal,Resistência,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a decide quando você pode reagir — até lá, você fica completamente imóvel e em silêncio."
RS-3-004,Casal,Resistência,3,Desafio,VOCÊ,Resista a tocar no/a seu/sua parceiro/a enquanto ele/ela te estimula por quanto tempo conseguir — sem limite.
RS-3-005,Casal,Resistência,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a testa seu limite — estimula e para, estimula e para — até você pedir pra continuar."
RS-3-006,Casal,Resistência,3,Desafio,AMBOS,Cada um resiste ao máximo enquanto o outro deliberadamente tenta quebrar o autocontrole — sem limite de tempo.
RS-3-007,Casal,Resistência,3,Desafio,VOCÊ,Não faça barulho nenhum enquanto seu/sua parceiro/a faz tudo que sabe que funciona em você — até não aguentar.
RS-3-008,Casal,Resistência,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a tem controle total — você só age quando ele/ela permitir, para quando ele/ela mandar."
RS-3-009,Casal,Resistência,3,Desafio,VOCÊ,"Fique imóvel enquanto seu/sua parceiro/a te estimula — se mover, começa de novo. Tempo mínimo: 1 minuto."
RS-3-010,Casal,Resistência,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a decide quando você pode tocar nele/ela — você espera sem questionar.
RS-3-011,Casal,Resistência,3,Desafio,AMBOS,Um estimula o outro que resiste — trocam quando o que resiste cede. Sem limite de tempo.
RS-3-012,Casal,Resistência,3,Desafio,VOCÊ,Não gema e não reaja enquanto seu/sua parceiro/a usa tudo que sabe — ele/ela decide quando para.
RS-3-013,Casal,Resistência,3,Desafio,PARCEIRO/A,"Seu/sua parceiro/a alterna estimulação intensa e pausa total — você nunca sabe o que vem, ele/ela decide quando acaba."
RS-3-014,Casal,Resistência,3,Desafio,VOCÊ,Resista a beijar seu/sua parceiro/a enquanto ele/ela deliberadamente te provoca — ele/ela decide quando pode.
RS-3-015,Casal,Resistência,3,Desafio,AMBOS,Os dois se estimulam ao mesmo tempo tentando fazer o outro ceder primeiro — quem ceder obedece um pedido.
RS-3-016,Casal,Resistência,3,Verdade,VOCÊ,O que você sente no momento exato em que percebe que não vai conseguir mais resistir?
RS-3-017,Casal,Resistência,3,Verdade,VOCÊ,Qual é o limite máximo de resistência que você consegue antes de ceder completamente?
RS-3-018,Casal,Resistência,3,Verdade,VOCÊ,O que é mais excitante — saber que vai ceder eventualmente ou não saber quando seu/sua parceiro/a vai parar?
RS-3-019,Casal,Resistência,3,Verdade,VOCÊ,Você toparia deixar seu/sua parceiro/a ter controle total sobre quando você pode agir por uma sessão inteira?
RS-3-020,Casal,Resistência,3,Verdade,VOCÊ,O que acontece na sua cabeça quando seu/sua parceiro/a tem controle sobre quando você pode reagir?
RS-3-021,Casal,Resistência,3,Verdade,VOCÊ,Qual é a situação de resistência extrema que te excita mais imaginar?
RS-3-022,Casal,Resistência,3,Verdade,VOCÊ,O que você mais quer fazer no momento em que seu/sua parceiro/a finalmente te dá permissão pra agir?
RS-3-023,Casal,Resistência,3,Verdade,VOCÊ,Você já esteve numa situação de resistência extrema que te surpreendeu pelo quanto aguentou?
RS-3-024,Casal,Resistência,3,Verdade,VOCÊ,O que é mais poderoso pra você — ter controle sobre quando o outro age ou não ter controle nenhum?
RS-3-025,Casal,Resistência,3,Verdade,PARCEIRO/A,O que você faria se tivesse controle total sobre quando seu/sua parceiro/a pode agir?
RS-3-026,Casal,Resistência,3,Verdade,PARCEIRO/A,Qual é o limite que você acha que seu/sua parceiro/a tem de resistência antes de ceder completamente?
RS-3-027,Casal,Resistência,3,Verdade,AMBOS,Cada um revela o que mais quer fazer no momento em que recebe permissão pra agir — ao mesmo tempo.
RS-3-028,Casal,Resistência,3,Verdade,AMBOS,Cada um fala o que sentiria com controle total sobre quando o outro pode reagir.
RS-3-029,Casal,Resistência,3,Verdade,AMBOS,Cada um revela o ponto exato onde a resistência vira prazer — ao mesmo tempo.
RS-3-030,Casal,Resistência,3,Verdade,AMBOS,Cada um descreve a situação de resistência que mais gostaria de experimentar com o outro.
AB-1-001,Casal,Abertura,1,Verdade,VOCÊ,Qual é a prática sexual que você tem curiosidade mas nunca trouxe à tona no relacionamento?
AB-1-002,Casal,Abertura,1,Verdade,VOCÊ,O que você acha que seu/sua parceiro/a evita falar sobre sexo por medo da sua reação?
AB-1-003,Casal,Abertura,1,Verdade,VOCÊ,Qual é o tabu sexual que mais te atrai e que você nunca admitiu pro/a seu/sua parceiro/a?
AB-1-004,Casal,Abertura,1,Verdade,VOCÊ,O que você gostaria que acontecesse uma vez só pra saber se gosta?
AB-1-005,Casal,Abertura,1,Verdade,VOCÊ,Qual é a coisa que você claramente quer tentar mas tem medo do julgamento do/a seu/sua parceiro/a?
AB-1-006,Casal,Abertura,1,Verdade,VOCÊ,O que você acha que está faltando na vida sexual de vocês que nenhum dos dois traz pra mesa?
AB-1-007,Casal,Abertura,1,Verdade,VOCÊ,Qual prática sexual você pesquisou por curiosidade mas nunca falou pra ninguém?
AB-1-008,Casal,Abertura,1,Verdade,VOCÊ,O que seu/sua parceiro/a poderia propor que te surpreenderia positivamente mesmo sendo inesperado?
AB-1-009,Casal,Abertura,1,Verdade,VOCÊ,Qual é o limite sexual que você acha que existe no relacionamento mas que nunca foi discutido?
AB-1-010,Casal,Abertura,1,Verdade,VOCÊ,Você já pesquisou algo relacionado a sexo que te excitou mas que nunca propôs? O que foi?
AB-1-011,Casal,Abertura,1,Verdade,VOCÊ,Qual é a fantasia que você acha que seu/sua parceiro/a nunca toparia mas que você quer tentar?
AB-1-012,Casal,Abertura,1,Verdade,VOCÊ,O que você evita fazer com seu/sua parceiro/a por achar que ele/ela não curtiria?
AB-1-013,Casal,Abertura,1,Verdade,VOCÊ,Qual é a conversa sobre sexo que você precisa ter com seu/sua parceiro/a mas ainda não teve?
AB-1-014,Casal,Abertura,1,Verdade,VOCÊ,O que você faria diferente na vida sexual de vocês se soubesse que seu/sua parceiro/a toparia tudo?
AB-1-015,Casal,Abertura,1,Verdade,VOCÊ,Qual é o fetiche ou preferência que você tem mas nunca admitiu no relacionamento?
AB-1-016,Casal,Abertura,1,Desafio,AMBOS,"Cada um propõe uma prática que nunca tentaram mas querem tentar — ao mesmo tempo, sem combinar."
AB-1-017,Casal,Abertura,1,Desafio,AMBOS,Cada um fala um tabu que tem curiosidade — ao mesmo tempo. Depois conversam por 1 minuto.
AB-1-018,Casal,Abertura,1,Desafio,VOCÊ,Fale em voz alta a coisa que você mais evita propor pro/a seu/sua parceiro/a e por que evita.
AB-1-019,Casal,Abertura,1,Desafio,AMBOS,Cada um faz uma pergunta sobre a vida sexual do outro que nunca teve coragem de fazer.
AB-1-020,Casal,Abertura,1,Desafio,VOCÊ,Conte pro/a seu/sua parceiro/a o que você pesquisou por curiosidade sexual mas nunca falou.
AB-1-021,Casal,Abertura,1,Verdade,PARCEIRO/A,Qual é a prática que você acha que seu/sua parceiro/a mais quer tentar mas nunca propõe?
AB-1-022,Casal,Abertura,1,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a evita falar porque acha que você não vai topar?
AB-1-023,Casal,Abertura,1,Verdade,AMBOS,Cada um fala o que acha que o outro mais quer tentar — ao mesmo tempo.
AB-1-024,Casal,Abertura,1,Verdade,AMBOS,Cada um revela o que evita propor por medo da reação do outro — ao mesmo tempo.
AB-1-025,Casal,Abertura,1,Verdade,AMBOS,Cada um fala o que gostaria de tentar uma vez só pra saber se curte — ao mesmo tempo.
AB-1-026,Casal,Abertura,1,Desafio,AMBOS,Cada um escreve numa folha o que quer tentar — trocam e leem ao mesmo tempo.
AB-1-027,Casal,Abertura,1,Desafio,VOCÊ,Diga pro/a seu/sua parceiro/a um limite que você acha que existe no relacionamento mas nunca discutiram.
AB-1-028,Casal,Abertura,1,Verdade,AMBOS,"Cada um fala o fetiche que tem mas nunca admitiu — ao mesmo tempo, sem recuar."
AB-1-029,Casal,Abertura,1,Desafio,AMBOS,Cada um propõe a conversa sobre sexo que precisam ter mas evitam — ao mesmo tempo.
AB-1-030,Casal,Abertura,1,Verdade,AMBOS,Cada um revela o que faria diferente na vida sexual se soubesse que o outro toparia qualquer coisa.
AB-2-001,Casal,Abertura,2,Desafio,AMBOS,Escolham juntos uma prática que nunca fizeram e façam agora — 5 minutos.
AB-2-002,Casal,Abertura,2,Desafio,VOCÊ,Proponha algo que você queria tentar mas nunca teve coragem — e faça se o/a seu/sua parceiro/a topar.
AB-2-003,Casal,Abertura,2,Desafio,AMBOS,Cada um propõe um limite pra cruzar hoje — o outro pode aceitar ou contrapropor.
AB-2-004,Casal,Abertura,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a propõe algo que nunca fizeram — você topa ou propõe uma alternativa.
AB-2-005,Casal,Abertura,2,Desafio,AMBOS,Tentem uma dinâmica de poder que nunca usaram — dominante e submisso/a por 3 minutos.
AB-2-006,Casal,Abertura,2,Desafio,AMBOS,Usem um objeto da casa de um jeito que nunca usaram durante o foreplay — 2 minutos.
AB-2-007,Casal,Abertura,2,Desafio,VOCÊ,"Proponha uma fantasia que sempre teve mas nunca falou — se o/a parceiro/a topar, executem por 5 minutos."
AB-2-008,Casal,Abertura,2,Desafio,AMBOS,Cada um propõe um fetiche que quer explorar — negociam e tentam um dos dois agora.
AB-2-009,Casal,Abertura,2,Desafio,AMBOS,Experimentem sexo oral numa posição que nunca tentaram — 1 minuto.
AB-2-010,Casal,Abertura,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a diz o que quer que você faça que nunca fez — você tenta agora.
AB-2-011,Casal,Abertura,2,Desafio,AMBOS,Escolham um local da casa onde nunca tiveram relação íntima e vão até lá agora.
AB-2-012,Casal,Abertura,2,Desafio,AMBOS,Cada um usa uma palavra de comando que nunca usou antes — o outro obedece.
AB-2-013,Casal,Abertura,2,Desafio,VOCÊ,Toque no/a seu/sua parceiro/a de um jeito completamente diferente do que costuma fazer — 1 minuto.
AB-2-014,Casal,Abertura,2,Desafio,AMBOS,Negociem um papel que nunca interpretaram e fiquem nele por 3 minutos.
AB-2-015,Casal,Abertura,2,Desafio,PARCEIRO/A,Seu/sua parceiro/a escolhe o que vocês vão experimentar agora — você só segue.
AB-2-016,Casal,Abertura,2,Verdade,VOCÊ,O que você mais gostou de inesperado num momento íntimo que nunca esperava que funcionaria?
AB-2-017,Casal,Abertura,2,Verdade,VOCÊ,Qual foi a vez que vocês experimentaram algo novo e te surpreendeu positivamente?
AB-2-018,Casal,Abertura,2,Verdade,VOCÊ,O que você toparia experimentar agora se seu/sua parceiro/a propusesse sem explicação?
AB-2-019,Casal,Abertura,2,Verdade,VOCÊ,Qual é a prática que você tem certeza que gostaria mas que ainda não tentou com seu/sua parceiro/a?
AB-2-020,Casal,Abertura,2,Verdade,VOCÊ,"O que te impede de propor coisas novas pro/a seu/sua parceiro/a — vergonha, medo de rejeição, outro?"
AB-2-021,Casal,Abertura,2,Verdade,VOCÊ,Qual foi a última vez que vocês experimentaram algo fora do padrão? Valeu a pena?
AB-2-022,Casal,Abertura,2,Verdade,VOCÊ,O que você consideraria tentar com seu/sua parceiro/a que nunca considerou antes dessa conversa?
AB-2-023,Casal,Abertura,2,Verdade,VOCÊ,Qual é o objeto ou acessório que você gostaria de usar com seu/sua parceiro/a?
AB-2-024,Casal,Abertura,2,Verdade,VOCÊ,Você toparia deixar seu/sua parceiro/a ter controle total sobre o que experimentam por uma noite?
AB-2-025,Casal,Abertura,2,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a mais gostaria de experimentar que ainda não propôs?
AB-2-026,Casal,Abertura,2,Verdade,PARCEIRO/A,O que você faria diferente na vida sexual de vocês se tivesse controle total por uma noite?
AB-2-027,Casal,Abertura,2,Verdade,AMBOS,Cada um revela o que mais gostaria de experimentar que nunca tentaram — ao mesmo tempo.
AB-2-028,Casal,Abertura,2,Verdade,AMBOS,Cada um fala o que toparia experimentar se o outro propusesse agora — ao mesmo tempo.
AB-2-029,Casal,Abertura,2,Verdade,AMBOS,Cada um revela o que mais te surpreendeu positivamente numa experiência nova que já tiveram.
AB-2-030,Casal,Abertura,2,Verdade,AMBOS,"Cada um propõe algo novo pra tentar essa semana — ao mesmo tempo, sem combinar."
AB-3-001,Casal,Abertura,3,Desafio,AMBOS,Cruzem um limite que nunca cruzaram — decidam qual agora e façam.
AB-3-002,Casal,Abertura,3,Desafio,VOCÊ,"Proponha a coisa mais ousada que você nunca propôs — se o/a parceiro/a topar, executem."
AB-3-003,Casal,Abertura,3,Desafio,AMBOS,Cada um revela o limite que mais quer cruzar — escolhem um dos dois e cruzam agora.
AB-3-004,Casal,Abertura,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a propõe o limite mais ousado que já considerou — você ouve e decide.
AB-3-005,Casal,Abertura,3,Desafio,AMBOS,Façam algo que os dois sempre quiseram mas nunca decidiram tentar — sem mais espera.
AB-3-006,Casal,Abertura,3,Desafio,AMBOS,Cada um propõe o fetiche mais extremo que tem — negociam e tentam o que os dois topam.
AB-3-007,Casal,Abertura,3,Desafio,VOCÊ,Diga pro/a seu/sua parceiro/a o limite que você quer cruzar com ele/ela antes de um ano.
AB-3-008,Casal,Abertura,3,Desafio,AMBOS,Combinam um limite pra cruzar hoje à noite — fora do contexto do jogo.
AB-3-009,Casal,Abertura,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a tem controle total sobre o que os dois experimentam por 10 minutos — sem recusar.
AB-3-010,Casal,Abertura,3,Desafio,AMBOS,Cada um faz um pedido sexual que nunca fez — o outro não pode recusar sem propor alternativa.
AB-3-011,Casal,Abertura,3,Desafio,AMBOS,Experimentem a prática mais explícita que os dois topam e que ainda não fizeram juntos.
AB-3-012,Casal,Abertura,3,Desafio,VOCÊ,Proponha o que você nunca propôs porque achava que era demais — deixa o/a parceiro/a decidir.
AB-3-013,Casal,Abertura,3,Desafio,AMBOS,Os dois combinam um limite pra cruzar e cruzam agora — sem voltar atrás depois de combinado.
AB-3-014,Casal,Abertura,3,Desafio,PARCEIRO/A,Seu/sua parceiro/a propõe e você aceita sem saber o que é — o único limite é o que já combinaram antes.
AB-3-015,Casal,Abertura,3,Desafio,AMBOS,Cada um assume que o outro topa qualquer coisa — propõem e fazem o que os dois topam de verdade.
AB-3-016,Casal,Abertura,3,Verdade,VOCÊ,Qual é o limite que você quer cruzar com seu/sua parceiro/a que ainda não cruzou?
AB-3-017,Casal,Abertura,3,Verdade,VOCÊ,O que você sentiria depois de cruzar um limite que nunca cruzou com seu/sua parceiro/a?
AB-3-018,Casal,Abertura,3,Verdade,VOCÊ,Qual é a coisa mais ousada que você já propôs e que surpreendeu você mesmo/a ao propor?
AB-3-019,Casal,Abertura,3,Verdade,VOCÊ,Você toparia deixar seu/sua parceiro/a propor qualquer coisa pra tentar sem saber o que é?
AB-3-020,Casal,Abertura,3,Verdade,VOCÊ,"Qual é o limite que, se cruzado, mudaria algo real na vida sexual de vocês?"
AB-3-021,Casal,Abertura,3,Verdade,VOCÊ,O que te impede de cruzar o limite que você mais quer cruzar com seu/sua parceiro/a?
AB-3-022,Casal,Abertura,3,Verdade,VOCÊ,Qual é a prática sexual que você sempre achou que nunca faria mas hoje talvez topasse?
AB-3-023,Casal,Abertura,3,Verdade,VOCÊ,O que você sentiria se seu/sua parceiro/a propusesse cruzar um limite que vocês nunca discutiram?
AB-3-024,Casal,Abertura,3,Verdade,VOCÊ,Qual foi a vez que vocês cruzaram um limite e foi melhor do que você esperava?
AB-3-025,Casal,Abertura,3,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a mais quer cruzar com você mas não teve coragem de propor?
AB-3-026,Casal,Abertura,3,Verdade,PARCEIRO/A,Qual limite você acha que seu/sua parceiro/a cruzaria se soubesse que você toparia?
AB-3-027,Casal,Abertura,3,Verdade,AMBOS,"Cada um revela o limite que mais quer cruzar com o outro — ao mesmo tempo, sem recuar."
AB-3-028,Casal,Abertura,3,Verdade,AMBOS,Cada um fala o que toparia experimentar se soubesse com certeza que o outro toparia tudo.
AB-3-029,Casal,Abertura,3,Verdade,AMBOS,"Cada um propõe um limite pra cruzar essa noite — sem combinado prévio, ao mesmo tempo."
AB-3-030,Casal,Abertura,3,Verdade,AMBOS,Cada um revela o que acha que muda entre os dois depois de cruzar um limite novo juntos.
TE-1-001,Casal,Terceiros,1,Verdade,VOCÊ,Você já teve uma fantasia sexual envolvendo alguém que os dois conhecem? Sem precisar dizer quem.
TE-1-002,Casal,Terceiros,1,Verdade,VOCÊ,O que você sente quando seu/sua parceiro/a fala sobre alguém atraente? Honestamente.
TE-1-003,Casal,Terceiros,1,Verdade,VOCÊ,Você já sentiu ciúme de alguém específico por causa do/a seu/sua parceiro/a? Quem foi sem precisar dizer o nome.
TE-1-004,Casal,Terceiros,1,Verdade,VOCÊ,A ideia de seu/sua parceiro/a com outra pessoa te provoca mais excitação ou ansiedade?
TE-1-005,Casal,Terceiros,1,Verdade,VOCÊ,Você já imaginou como seria se o relacionamento de vocês fosse aberto? O que sentiu pensando nisso?
TE-1-006,Casal,Terceiros,1,Verdade,VOCÊ,Qual é o seu limite quando seu/sua parceiro/a elogia alguém fisicamente na sua frente?
TE-1-007,Casal,Terceiros,1,Verdade,VOCÊ,Você acredita que duas pessoas podem transar sem sentimento envolvido? Isso se aplicaria a vocês?
TE-1-008,Casal,Terceiros,1,Verdade,VOCÊ,Tem alguém famoso com quem você fantasiaria envolvendo seu/sua parceiro/a de alguma forma?
TE-1-009,Casal,Terceiros,1,Verdade,VOCÊ,Você já ficou curioso/a sobre a vida sexual de um amigo/a próximo/a do casal?
TE-1-010,Casal,Terceiros,1,Verdade,VOCÊ,O que a ideia de ver seu/sua parceiro/a sendo desejado/a por outra pessoa provoca em você?
TE-1-011,Casal,Terceiros,1,Verdade,VOCÊ,Você se considera aberto/a a conversas sobre relacionamentos não monogâmicos ou é um limite claro?
TE-1-012,Casal,Terceiros,1,Verdade,VOCÊ,Qual é a diferença pra você entre fantasia com terceiros e vontade real de agir?
TE-1-013,Casal,Terceiros,1,Verdade,VOCÊ,Você já teve vontade de compartilhar uma fantasia envolvendo terceiros com seu/sua parceiro/a mas não falou?
TE-1-014,Casal,Terceiros,1,Verdade,VOCÊ,A ideia de assistir seu/sua parceiro/a com outra pessoa te excita ou incomoda?
TE-1-015,Casal,Terceiros,1,Verdade,VOCÊ,Você já flertou com alguém enquanto estava no relacionamento atual e sentiu algo?
TE-1-016,Casal,Terceiros,1,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a sente quando imagina você com outra pessoa?
TE-1-017,Casal,Terceiros,1,Verdade,PARCEIRO/A,Você acha que seu/sua parceiro/a já teve uma fantasia com terceiros mas nunca contou?
TE-1-018,Casal,Terceiros,1,Verdade,PARCEIRO/A,O que você acha que mais provoca ciúme no/a seu/sua parceiro/a em relação a terceiros?
TE-1-019,Casal,Terceiros,1,Verdade,AMBOS,"Cada um fala o que sente quando imagina o outro com outra pessoa — ao mesmo tempo, sem filtro."
TE-1-020,Casal,Terceiros,1,Verdade,AMBOS,"Cada um revela se já teve fantasia com terceiros — ao mesmo tempo. Sem detalhe, só sim ou não."
TE-1-021,Casal,Terceiros,1,Verdade,AMBOS,Cada um fala o seu limite quando o outro elogia alguém fisicamente na frente.
TE-1-022,Casal,Terceiros,1,Verdade,AMBOS,"Cada um diz o que a ideia de relacionamento aberto provoca — ao mesmo tempo, honestamente."
TE-1-023,Casal,Terceiros,1,Desafio,AMBOS,Cada um cita uma pessoa famosa com quem o outro poderia ter uma noite — sem ciúme permitido.
TE-1-024,Casal,Terceiros,1,Desafio,VOCÊ,Fale sobre uma fantasia envolvendo terceiros sem dizer quem é a pessoa — só o cenário.
TE-1-025,Casal,Terceiros,1,Desafio,AMBOS,Cada um pergunta algo que sempre quis sobre a vida sexual do outro fora do relacionamento — ao mesmo tempo.
TE-1-026,Casal,Terceiros,1,Verdade,AMBOS,Cada um fala o que provocaria mais — ver o outro flertando ou ver o outro sendo flertado.
TE-1-027,Casal,Terceiros,1,Verdade,AMBOS,Cada um revela se considera fantasia com terceiros algo saudável ou preocupante num relacionamento.
TE-1-028,Casal,Terceiros,1,Desafio,AMBOS,"Cada um descreve, sem nomes, uma pessoa que o outro conhece que acharia atraente num outro contexto."
TE-1-029,Casal,Terceiros,1,Verdade,AMBOS,Cada um fala o que sentiria se o outro propusesse abrir o relacionamento amanhã.
TE-1-030,Casal,Terceiros,1,Verdade,AMBOS,Cada um revela se já flertou com alguém fora do relacionamento e o que sentiu depois.
TE-2-001,Casal,Terceiros,2,Verdade,VOCÊ,Descreva um cenário de fantasia envolvendo uma terceira pessoa — sem dizer quem — com detalhes.
TE-2-002,Casal,Terceiros,2,Desafio,AMBOS,Cada um descreve um cenário de troca de casal ou voyeur como fantasia — sem julgamento.
TE-2-003,Casal,Terceiros,2,Verdade,VOCÊ,"Se vocês experimentassem algo com terceiros, qual seria o modelo que mais te interessaria — voyeur, troca, aberto?"
TE-2-004,Casal,Terceiros,2,Desafio,VOCÊ,Descreva em detalhes o que você faria se tivesse uma noite livre sem consequências com alguém fora do relacionamento.
TE-2-005,Casal,Terceiros,2,Verdade,VOCÊ,"Qual seria o cenário com terceiros que te excitaria mais — você como observador/a, você participando, ou seu/sua parceiro/a participando?"
TE-2-006,Casal,Terceiros,2,Desafio,AMBOS,Os dois simulam uma conversa de casal que está considerando abrir o relacionamento — por 3 minutos no personagem.
TE-2-007,Casal,Terceiros,2,Verdade,VOCÊ,"Se pudesse escolher alguém pra uma fantasia com terceiros, qual seria o perfil da pessoa?"
TE-2-008,Casal,Terceiros,2,Desafio,VOCÊ,"Descreva em voz alta, com detalhes, um cenário de voyeur que você gostaria de experimentar."
TE-2-009,Casal,Terceiros,2,Verdade,VOCÊ,O que você sentiria se assistisse seu/sua parceiro/a sendo tocado/a por outra pessoa com permissão?
TE-2-010,Casal,Terceiros,2,Desafio,AMBOS,"Cada um descreve o cenário de terceiros que mais te excita — ao mesmo tempo, com detalhes."
TE-2-011,Casal,Terceiros,2,Verdade,VOCÊ,Qual seria o limite que você nunca cruzaria num cenário com terceiros — mesmo como fantasia?
TE-2-012,Casal,Terceiros,2,Desafio,VOCÊ,"Descreva um cenário de swing que vocês poderiam tentar — sem comprometimento real, só como fantasia detalhada."
TE-2-013,Casal,Terceiros,2,Verdade,VOCÊ,O que te excitaria mais num cenário de voyeur — observar ou ser observado/a?
TE-2-014,Casal,Terceiros,2,Desafio,AMBOS,Cada um descreve o que faria e o que não faria num cenário de relação aberta — ao mesmo tempo.
TE-2-015,Casal,Terceiros,2,Verdade,VOCÊ,"Se vocês tivessem uma terceira pessoa, qual seria o papel do/a seu/sua parceiro/a e o seu?"
TE-2-016,Casal,Terceiros,2,Verdade,VOCÊ,O que você acha que descobriria sobre si mesmo/a num cenário com terceiros que ainda não sabe?
TE-2-017,Casal,Terceiros,2,Desafio,VOCÊ,Descreva em detalhes o cenário com terceiros mais explícito que você imaginaria.
TE-2-018,Casal,Terceiros,2,Verdade,VOCÊ,Você toparia observar seu/sua parceiro/a com outra pessoa se soubesse que não mudaria nada entre vocês?
TE-2-019,Casal,Terceiros,2,Desafio,AMBOS,"Cada um faz uma proposta de fantasia com terceiros ao outro — o outro não pode julgar, só ouvir."
TE-2-020,Casal,Terceiros,2,Verdade,VOCÊ,O que você sentiria depois de um cenário com terceiros — mais próximo/a do/a seu/sua parceiro/a ou mais distante?
TE-2-021,Casal,Terceiros,2,Desafio,VOCÊ,Descreva o perfil da pessoa ideal pra um cenário de terceiros — tudo menos o nome.
TE-2-022,Casal,Terceiros,2,Verdade,VOCÊ,Qual é a diferença emocional que você sente entre fantasiar com terceiros e realmente querer isso?
TE-2-023,Casal,Terceiros,2,Desafio,AMBOS,Cada um descreve o que o outro poderia fazer num cenário com terceiros que mais te excitaria.
TE-2-024,Casal,Terceiros,2,Verdade,VOCÊ,O que você precisaria sentir no relacionamento pra se sentir seguro/a num cenário com terceiros?
TE-2-025,Casal,Terceiros,2,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a fantasiaria num cenário com terceiros que nunca falou?
TE-2-026,Casal,Terceiros,2,Verdade,PARCEIRO/A,Qual você acha que seria o limite do/a seu/sua parceiro/a num cenário envolvendo outras pessoas?
TE-2-027,Casal,Terceiros,2,Verdade,AMBOS,Cada um revela o que mais te excitaria num cenário de voyeur — ao mesmo tempo.
TE-2-028,Casal,Terceiros,2,Verdade,AMBOS,Cada um fala o que precisaria sentir no relacionamento pra se sentir seguro/a com terceiros.
TE-2-029,Casal,Terceiros,2,Desafio,AMBOS,"Cada um descreve o cenário com terceiros mais honesto que tem — ao mesmo tempo, sem filtro."
TE-2-030,Casal,Terceiros,2,Verdade,AMBOS,Cada um fala o que acha que muda entre os dois depois de uma experiência com terceiros.
TE-3-001,Casal,Terceiros,3,Desafio,AMBOS,Cada um propõe concretamente algo com terceiros que consideraria tentar — ao mesmo tempo.
TE-3-002,Casal,Terceiros,3,Desafio,VOCÊ,Proponha pro/a seu/sua parceiro/a um cenário real com terceiros que você consideraria experimentar.
TE-3-003,Casal,Terceiros,3,Verdade,VOCÊ,Você chegou a um ponto no relacionamento onde consideraria abrir pra terceiros de alguma forma?
TE-3-004,Casal,Terceiros,3,Desafio,AMBOS,"Os dois decidem juntos se há algum modelo de abertura que considerariam — sem pressão, com honestidade."
TE-3-005,Casal,Terceiros,3,Verdade,VOCÊ,"Se tivesse que escolher um modelo concreto de envolvimento com terceiros, qual seria e por quê?"
TE-3-006,Casal,Terceiros,3,Desafio,VOCÊ,Proponha uma regra concreta pra um cenário hipotético de abertura — o/a parceiro/a responde com a dele/dela.
TE-3-007,Casal,Terceiros,3,Verdade,VOCÊ,O que você precisaria que seu/sua parceiro/a fizesse antes de você considerar qualquer coisa com terceiros?
